Age,Gender,Education_Level_Code,Education_Level,Job Title,Years of Experience,Salary,Country,Race,Senior,PPP_Index,Salary_PPP_Adjusted,Fake_Job_Risk
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,Canada,White,0.0,1.1,163636.36363636362,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,Canada,Asian,1.0,1.1,163636.36363636362,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,Canada,White,1.0,1.1,163636.36363636362,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,55000.0,China,Korean,0.0,1.0,55000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,55000.0,China,Chinese,0.0,1.0,55000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,China,Chinese,0.0,1.0,60000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,China,Korean,0.0,1.0,60000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,55000.0,China,Korean,1.0,1.0,55000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,55000.0,China,Chinese,1.0,1.0,55000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,China,Chinese,1.0,1.0,60000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,China,Korean,1.0,1.0,60000.0,0
26.0,Male,2.0,Masters,Product Manager,2.0,120000.0,China,White,0.0,1.0,120000.0,0
26.0,Male,,Master's,Product Manager,2.0,120000.0,China,White,1.0,1.0,120000.0,0
32.0,Male,1.0,Bachelors,Product Manager,4.0,65000.0,China,Chinese,0.0,1.0,65000.0,0
27.0,Female,1.0,Bachelors,Product Manager,4.0,150000.0,China,White,0.0,1.0,150000.0,0
27.0,Female,1.0,Bachelors,Product Manager,4.0,150000.0,China,Korean,0.0,1.0,150000.0,0
27.0,Female,1.0,Bachelors,Product Manager,4.0,130000.0,China,Korean,0.0,1.0,130000.0,0
27.0,Female,,Bachelor's,Product Manager,4.0,150000.0,China,White,1.0,1.0,150000.0,0
27.0,Female,,Bachelor's,Product Manager,4.0,150000.0,China,Korean,1.0,1.0,150000.0,0
27.0,Female,,Bachelor's,Product Manager,4.0,130000.0,China,Korean,1.0,1.0,130000.0,0
30.0,Female,1.0,Bachelors,Product Manager,5.0,160000.0,China,White,0.0,1.0,160000.0,0
30.0,Female,,Bachelor's,Product Manager,5.0,160000.0,China,White,1.0,1.0,160000.0,0
34.0,Male,1.0,Bachelors,Product Manager,7.0,95000.0,China,Chinese,1.0,1.0,95000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,170000.0,China,Chinese,0.0,1.0,170000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,170000.0,China,Korean,0.0,1.0,170000.0,0
32.0,Male,2.0,Masters,Product Manager,7.0,110000.0,China,White,0.0,1.0,110000.0,0
32.0,Male,2.0,Masters,Product Manager,7.0,110000.0,China,Korean,0.0,1.0,110000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,China,Korean,0.0,1.0,120000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,China,Chinese,0.0,1.0,120000.0,0
32.0,Female,1.0,Bachelors,Product Manager,7.0,120000.0,China,Chinese,0.0,1.0,120000.0,0
32.0,Male,,Bachelor's,Product Manager,7.0,170000.0,China,Chinese,1.0,1.0,170000.0,0
32.0,Male,,Bachelor's,Product Manager,7.0,170000.0,China,Korean,1.0,1.0,170000.0,0
32.0,Male,,Master's Degree,Product Manager,7.0,110000.0,China,White,1.0,1.0,110000.0,0
32.0,Male,,Master's Degree,Product Manager,7.0,110000.0,China,Korean,1.0,1.0,110000.0,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,China,Korean,1.0,1.0,120000.0,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,China,Chinese,1.0,1.0,120000.0,0
32.0,Female,,Bachelor's Degree,Product Manager,7.0,120000.0,China,Chinese,1.0,1.0,120000.0,0
31.0,Male,1.0,Bachelors,Product Manager,8.0,190000.0,China,Korean,0.0,1.0,190000.0,0
33.0,Male,1.0,Bachelors,Product Manager,8.0,130000.0,China,White,0.0,1.0,130000.0,0
31.0,Male,,Bachelor's,Product Manager,8.0,190000.0,China,Korean,1.0,1.0,190000.0,0
33.0,Male,,Bachelor's Degree,Product Manager,8.0,130000.0,China,White,1.0,1.0,130000.0,0
34.0,Male,1.0,Bachelors,Product Manager,9.0,185000.0,China,Chinese,0.0,1.0,185000.0,0
34.0,Male,1.0,Bachelors,Product Manager,9.0,185000.0,China,Korean,0.0,1.0,185000.0,0
34.0,Male,1.0,Bachelors,Product Manager,9.0,185000.0,China,White,0.0,1.0,185000.0,0
34.0,Male,,Bachelor's,Product Manager,9.0,185000.0,China,Chinese,1.0,1.0,185000.0,0
34.0,Male,,Bachelor's,Product Manager,9.0,185000.0,China,Korean,1.0,1.0,185000.0,0
34.0,Male,,Bachelor's,Product Manager,9.0,185000.0,China,White,1.0,1.0,185000.0,0
38.0,Female,1.0,Bachelors,Product Manager,10.0,120000.0,China,Korean,1.0,1.0,120000.0,0
33.0,Female,2.0,Masters,Product Manager,10.0,195000.0,China,Korean,0.0,1.0,195000.0,0
33.0,Female,,Master's,Product Manager,10.0,195000.0,China,Korean,1.0,1.0,195000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,China,White,0.0,1.0,198000.0,0
33.0,Male,2.0,Masters,Product Manager,11.0,198000.0,China,Korean,0.0,1.0,198000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,China,Korean,0.0,1.0,198000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,China,Chinese,0.0,1.0,198000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,195000.0,China,Korean,0.0,1.0,195000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,195000.0,China,White,0.0,1.0,195000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,China,White,1.0,1.0,198000.0,0
33.0,Male,,Master's,Product Manager,11.0,198000.0,China,Korean,1.0,1.0,198000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,China,Korean,1.0,1.0,198000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,China,Chinese,1.0,1.0,198000.0,0
33.0,Female,,Master's,Product Manager,11.0,195000.0,China,Korean,1.0,1.0,195000.0,0
33.0,Female,,Master's,Product Manager,11.0,195000.0,China,White,1.0,1.0,195000.0,0
34.0,Female,2.0,Masters,Product Manager,12.0,196000.0,China,Chinese,0.0,1.0,196000.0,0
34.0,Male,2.0,Masters,Product Manager,12.0,196000.0,China,Korean,0.0,1.0,196000.0,0
35.0,Female,1.0,Bachelors,Product Manager,12.0,190000.0,China,White,0.0,1.0,190000.0,0
34.0,Female,,Master's,Product Manager,12.0,196000.0,China,Chinese,1.0,1.0,196000.0,0
34.0,Male,,Master's,Product Manager,12.0,196000.0,China,Korean,1.0,1.0,196000.0,0
35.0,Female,,Bachelor's,Product Manager,12.0,190000.0,China,White,1.0,1.0,190000.0,0
38.0,Male,1.0,Bachelors,Product Manager,13.0,160000.0,China,Korean,0.0,1.0,160000.0,0
38.0,Male,,Bachelor's Degree,Product Manager,13.0,160000.0,China,Korean,1.0,1.0,160000.0,0
41.0,Male,1.0,Bachelors,Product Manager,14.0,150000.0,China,Chinese,1.0,1.0,150000.0,0
37.0,Male,3.0,PhD,Product Manager,14.0,195000.0,China,Chinese,0.0,1.0,195000.0,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,China,White,0.0,1.0,180000.0,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,China,Korean,0.0,1.0,180000.0,0
37.0,Male,3.0,PhD,Product Manager,14.0,195000.0,China,Chinese,1.0,1.0,195000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,China,White,1.0,1.0,180000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,China,Korean,1.0,1.0,180000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,55000.0,UK,Asian,0.0,1.2,45833.333333333336,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,UK,White,0.0,1.2,50000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,UK,Welsh,0.0,1.2,50000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,UK,Asian,0.0,1.2,50000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,UK,Mixed,0.0,1.2,50000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,55000.0,UK,Asian,1.0,1.2,45833.333333333336,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,UK,White,1.0,1.2,50000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,UK,Welsh,1.0,1.2,50000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,UK,Asian,1.0,1.2,50000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,UK,Mixed,1.0,1.2,50000.0,0
26.0,Female,2.0,Masters,Product Manager,2.0,120000.0,UK,Asian,0.0,1.2,100000.0,0
26.0,Female,,Master's,Product Manager,2.0,120000.0,UK,Asian,1.0,1.2,100000.0,0
28.0,Male,2.0,Masters,Product Manager,3.0,130000.0,UK,Mixed,0.0,1.2,108333.33333333334,0
28.0,Male,2.0,Masters,Product Manager,3.0,130000.0,UK,Asian,0.0,1.2,108333.33333333334,0
28.0,Male,,Master's,Product Manager,3.0,130000.0,UK,Mixed,1.0,1.2,108333.33333333334,0
28.0,Male,,Master's,Product Manager,3.0,130000.0,UK,Asian,1.0,1.2,108333.33333333334,0
27.0,Female,1.0,Bachelors,Product Manager,4.0,150000.0,UK,Welsh,0.0,1.2,125000.0,0
27.0,Female,1.0,Bachelors,Product Manager,4.0,150000.0,UK,White,0.0,1.2,125000.0,0
27.0,Female,,Bachelor's,Product Manager,4.0,150000.0,UK,Welsh,1.0,1.2,125000.0,0
27.0,Female,,Bachelor's,Product Manager,4.0,150000.0,UK,White,1.0,1.2,125000.0,0
29.0,Male,1.0,Bachelors,Product Manager,5.0,80000.0,UK,Welsh,0.0,1.2,66666.66666666667,0
29.0,Male,,Bachelor's Degree,Product Manager,5.0,80000.0,UK,Welsh,1.0,1.2,66666.66666666667,0
32.0,Male,2.0,Masters,Product Manager,7.0,110000.0,UK,Welsh,0.0,1.2,91666.66666666667,0
32.0,Male,2.0,Masters,Product Manager,7.0,110000.0,UK,White,0.0,1.2,91666.66666666667,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,UK,Mixed,0.0,1.2,100000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,UK,White,0.0,1.2,100000.0,0
32.0,Female,1.0,Bachelors,Product Manager,7.0,110000.0,UK,Mixed,0.0,1.2,91666.66666666667,0
32.0,Female,1.0,Bachelors,Product Manager,7.0,110000.0,UK,Asian,0.0,1.2,91666.66666666667,0
32.0,Male,,Master's Degree,Product Manager,7.0,110000.0,UK,Welsh,1.0,1.2,91666.66666666667,0
32.0,Male,,Master's Degree,Product Manager,7.0,110000.0,UK,White,1.0,1.2,91666.66666666667,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,UK,Mixed,1.0,1.2,100000.0,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,UK,White,1.0,1.2,100000.0,0
32.0,Female,,Bachelor's Degree,Product Manager,7.0,110000.0,UK,Mixed,1.0,1.2,91666.66666666667,0
32.0,Female,,Bachelor's Degree,Product Manager,7.0,110000.0,UK,Asian,1.0,1.2,91666.66666666667,0
34.0,Male,1.0,Bachelors,Product Manager,9.0,185000.0,UK,Mixed,0.0,1.2,154166.6666666667,0
34.0,Male,,Bachelor's,Product Manager,9.0,185000.0,UK,Mixed,1.0,1.2,154166.6666666667,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,UK,Mixed,0.0,1.2,165000.0,0
33.0,Male,2.0,Masters,Product Manager,11.0,198000.0,UK,White,0.0,1.2,165000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,UK,White,0.0,1.2,165000.0,0
33.0,Male,2.0,Masters,Product Manager,11.0,198000.0,UK,Mixed,0.0,1.2,165000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,UK,Welsh,0.0,1.2,165000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,UK,Asian,0.0,1.2,165000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,190000.0,UK,Mixed,0.0,1.2,158333.33333333334,0
33.0,Female,2.0,Masters,Product Manager,11.0,195000.0,UK,White,0.0,1.2,162500.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,UK,Mixed,1.0,1.2,165000.0,0
33.0,Male,,Master's,Product Manager,11.0,198000.0,UK,White,1.0,1.2,165000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,UK,White,1.0,1.2,165000.0,0
33.0,Male,,Master's,Product Manager,11.0,198000.0,UK,Mixed,1.0,1.2,165000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,UK,Welsh,1.0,1.2,165000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,UK,Asian,1.0,1.2,165000.0,0
33.0,Female,,Master's,Product Manager,11.0,190000.0,UK,Mixed,1.0,1.2,158333.33333333334,0
33.0,Female,,Master's,Product Manager,11.0,195000.0,UK,White,1.0,1.2,162500.0,0
34.0,Female,2.0,Masters,Product Manager,12.0,196000.0,UK,Mixed,0.0,1.2,163333.33333333334,0
34.0,Female,2.0,Masters,Product Manager,12.0,196000.0,UK,Asian,0.0,1.2,163333.33333333334,0
34.0,Female,2.0,Masters,Product Manager,12.0,196000.0,UK,Welsh,0.0,1.2,163333.33333333334,0
35.0,Female,1.0,Bachelors,Product Manager,12.0,190000.0,UK,Welsh,0.0,1.2,158333.33333333334,0
35.0,Female,1.0,Bachelors,Product Manager,12.0,190000.0,UK,Mixed,0.0,1.2,158333.33333333334,0
37.0,Male,1.0,Bachelors,Product Manager,12.0,150000.0,UK,Welsh,0.0,1.2,125000.0,0
34.0,Female,,Master's,Product Manager,12.0,196000.0,UK,Mixed,1.0,1.2,163333.33333333334,0
34.0,Female,,Master's,Product Manager,12.0,196000.0,UK,Asian,1.0,1.2,163333.33333333334,0
34.0,Female,,Master's,Product Manager,12.0,196000.0,UK,Welsh,1.0,1.2,163333.33333333334,0
35.0,Female,,Bachelor's,Product Manager,12.0,190000.0,UK,Welsh,1.0,1.2,158333.33333333334,0
35.0,Female,,Bachelor's,Product Manager,12.0,190000.0,UK,Mixed,1.0,1.2,158333.33333333334,0
37.0,Male,,Bachelor's Degree,Product Manager,12.0,150000.0,UK,Welsh,1.0,1.2,125000.0,0
37.0,Male,1.0,Bachelors,Product Manager,13.0,160000.0,UK,Asian,0.0,1.2,133333.33333333334,0
37.0,Male,1.0,Bachelors,Product Manager,13.0,160000.0,UK,Mixed,0.0,1.2,133333.33333333334,0
37.0,Male,1.0,Bachelors,Product Manager,13.0,160000.0,UK,Welsh,0.0,1.2,133333.33333333334,0
37.0,Male,,Bachelor's Degree,Product Manager,13.0,160000.0,UK,Asian,1.0,1.2,133333.33333333334,0
37.0,Male,,Bachelor's Degree,Product Manager,13.0,160000.0,UK,Mixed,1.0,1.2,133333.33333333334,0
37.0,Male,,Bachelor's Degree,Product Manager,13.0,160000.0,UK,Welsh,1.0,1.2,133333.33333333334,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,UK,White,0.0,1.2,150000.0,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,UK,Welsh,0.0,1.2,150000.0,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,UK,Mixed,0.0,1.2,150000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,UK,White,1.0,1.2,150000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,UK,Welsh,1.0,1.2,150000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,UK,Mixed,1.0,1.2,150000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,55000.0,USA,Asian,0.0,1.0,55000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,USA,White,0.0,1.0,60000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,USA,Asian,0.0,1.0,60000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,USA,African American,0.0,1.0,60000.0,0
25.0,Male,1.0,Bachelors,Product Manager,1.0,60000.0,USA,Hispanic,0.0,1.0,60000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,55000.0,USA,Asian,1.0,1.0,55000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,USA,White,1.0,1.0,60000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,USA,Asian,1.0,1.0,60000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,USA,African American,1.0,1.0,60000.0,0
25.0,Male,,Bachelor's Degree,Product Manager,1.0,60000.0,USA,Hispanic,1.0,1.0,60000.0,0
27.0,Male,1.0,Bachelors,Product Manager,2.0,40000.0,USA,Hispanic,0.0,1.0,40000.0,0
26.0,Female,2.0,Masters,Product Manager,2.0,120000.0,USA,White,0.0,1.0,120000.0,0
27.0,Male,1.0,Bachelors,Product Manager,2.0,65000.0,USA,African American,0.0,1.0,65000.0,0
26.0,Female,,Master's,Product Manager,2.0,120000.0,USA,White,1.0,1.0,120000.0,0
27.0,Male,,Bachelor's Degree,Product Manager,2.0,65000.0,USA,African American,1.0,1.0,65000.0,0
28.0,Male,2.0,Masters,Product Manager,3.0,130000.0,USA,Hispanic,0.0,1.0,130000.0,0
28.0,Male,2.0,Masters,Product Manager,3.0,130000.0,USA,Asian,0.0,1.0,130000.0,0
28.0,Male,,Master's,Product Manager,3.0,130000.0,USA,Hispanic,1.0,1.0,130000.0,0
28.0,Male,,Master's,Product Manager,3.0,130000.0,USA,Asian,1.0,1.0,130000.0,0
27.0,Female,1.0,Bachelors,Product Manager,4.0,150000.0,USA,African American,0.0,1.0,150000.0,0
27.0,Female,1.0,Bachelors,Product Manager,4.0,150000.0,USA,Asian,0.0,1.0,150000.0,0
27.0,Female,,Bachelor's,Product Manager,4.0,150000.0,USA,African American,1.0,1.0,150000.0,0
27.0,Female,,Bachelor's,Product Manager,4.0,150000.0,USA,Asian,1.0,1.0,150000.0,0
29.0,Female,1.0,Bachelors,Product Manager,5.0,80000.0,USA,Asian,0.0,1.0,80000.0,0
30.0,Female,1.0,Bachelors,Product Manager,5.0,85000.0,USA,White,0.0,1.0,85000.0,0
29.0,Female,,Bachelor's Degree,Product Manager,5.0,80000.0,USA,Asian,1.0,1.0,80000.0,0
30.0,Female,,Bachelor's Degree,Product Manager,5.0,85000.0,USA,White,1.0,1.0,85000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,170000.0,USA,Asian,0.0,1.0,170000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,170000.0,USA,African American,0.0,1.0,170000.0,0
32.0,Male,2.0,Masters,Product Manager,7.0,110000.0,USA,African American,0.0,1.0,110000.0,0
32.0,Male,2.0,Masters,Product Manager,7.0,110000.0,USA,Hispanic,0.0,1.0,110000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,USA,White,0.0,1.0,120000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,USA,African American,0.0,1.0,120000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,USA,Hispanic,0.0,1.0,120000.0,0
32.0,Male,1.0,Bachelors,Product Manager,7.0,120000.0,USA,Asian,0.0,1.0,120000.0,0
32.0,Male,,Bachelor's,Product Manager,7.0,170000.0,USA,Asian,1.0,1.0,170000.0,0
32.0,Male,,Bachelor's,Product Manager,7.0,170000.0,USA,African American,1.0,1.0,170000.0,0
32.0,Male,,Master's Degree,Product Manager,7.0,110000.0,USA,African American,1.0,1.0,110000.0,0
32.0,Male,,Master's Degree,Product Manager,7.0,110000.0,USA,Hispanic,1.0,1.0,110000.0,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,USA,White,1.0,1.0,120000.0,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,USA,African American,1.0,1.0,120000.0,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,USA,Hispanic,1.0,1.0,120000.0,0
32.0,Male,,Bachelor's Degree,Product Manager,7.0,120000.0,USA,Asian,1.0,1.0,120000.0,0
35.0,Female,1.0,Bachelors,Product Manager,8.0,165000.0,USA,Asian,0.0,1.0,165000.0,0
30.0,Male,1.0,Bachelors,Product Manager,8.0,185000.0,USA,Hispanic,0.0,1.0,185000.0,0
33.0,Female,2.0,Masters,Product Manager,8.0,135000.0,USA,Hispanic,0.0,1.0,135000.0,0
35.0,Female,,Bachelor's Degree,Product Manager,8.0,165000.0,USA,Asian,1.0,1.0,165000.0,0
30.0,Male,,Bachelor's,Product Manager,8.0,185000.0,USA,Hispanic,1.0,1.0,185000.0,0
33.0,Female,,Master's Degree,Product Manager,8.0,135000.0,USA,Hispanic,1.0,1.0,135000.0,0
36.0,Male,2.0,Masters,Product Manager,10.0,160000.0,USA,African American,0.0,1.0,160000.0,0
36.0,Male,,Master's Degree,Product Manager,10.0,160000.0,USA,African American,1.0,1.0,160000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,USA,African American,0.0,1.0,198000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,USA,White,0.0,1.0,198000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,USA,Hispanic,0.0,1.0,198000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,198000.0,USA,Asian,0.0,1.0,198000.0,0
33.0,Male,2.0,Masters,Product Manager,11.0,198000.0,USA,African American,0.0,1.0,198000.0,0
33.0,Male,2.0,Masters,Product Manager,11.0,195000.0,USA,White,0.0,1.0,195000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,195000.0,USA,White,0.0,1.0,195000.0,0
33.0,Female,2.0,Masters,Product Manager,11.0,195000.0,USA,African American,0.0,1.0,195000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,USA,African American,1.0,1.0,198000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,USA,White,1.0,1.0,198000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,USA,Hispanic,1.0,1.0,198000.0,0
33.0,Female,,Master's,Product Manager,11.0,198000.0,USA,Asian,1.0,1.0,198000.0,0
33.0,Male,,Master's,Product Manager,11.0,198000.0,USA,African American,1.0,1.0,198000.0,0
33.0,Male,,Master's,Product Manager,11.0,195000.0,USA,White,1.0,1.0,195000.0,0
33.0,Female,,Master's,Product Manager,11.0,195000.0,USA,White,1.0,1.0,195000.0,0
33.0,Female,,Master's,Product Manager,11.0,195000.0,USA,African American,1.0,1.0,195000.0,0
42.0,Female,2.0,Masters,Product Manager,12.0,120000.0,USA,Asian,0.0,1.0,120000.0,0
34.0,Female,2.0,Masters,Product Manager,12.0,196000.0,USA,Asian,0.0,1.0,196000.0,0
34.0,Female,2.0,Masters,Product Manager,12.0,190000.0,USA,White,0.0,1.0,190000.0,0
35.0,Female,1.0,Bachelors,Product Manager,12.0,190000.0,USA,Asian,0.0,1.0,190000.0,0
37.0,Male,1.0,Bachelors,Product Manager,12.0,150000.0,USA,Asian,0.0,1.0,150000.0,0
37.0,Male,1.0,Bachelors,Product Manager,12.0,150000.0,USA,White,0.0,1.0,150000.0,0
42.0,Female,,Master's,Product Manager,12.0,120000.0,USA,Asian,1.0,1.0,120000.0,0
34.0,Female,,Master's,Product Manager,12.0,196000.0,USA,Asian,1.0,1.0,196000.0,0
34.0,Female,,Master's,Product Manager,12.0,190000.0,USA,White,1.0,1.0,190000.0,0
35.0,Female,,Bachelor's,Product Manager,12.0,190000.0,USA,Asian,1.0,1.0,190000.0,0
37.0,Male,,Bachelor's Degree,Product Manager,12.0,150000.0,USA,Asian,1.0,1.0,150000.0,0
37.0,Male,,Bachelor's Degree,Product Manager,12.0,150000.0,USA,White,1.0,1.0,150000.0,0
37.0,Male,3.0,PhD,Product Manager,14.0,195000.0,USA,Hispanic,0.0,1.0,195000.0,0
37.0,Male,3.0,PhD,Product Manager,14.0,195000.0,USA,African American,0.0,1.0,195000.0,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,USA,White,0.0,1.0,180000.0,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,USA,Hispanic,0.0,1.0,180000.0,0
42.0,Male,2.0,Masters,Product Manager,14.0,180000.0,USA,Asian,0.0,1.0,180000.0,0
37.0,Male,3.0,PhD,Product Manager,14.0,195000.0,USA,Hispanic,1.0,1.0,195000.0,0
37.0,Male,3.0,PhD,Product Manager,14.0,195000.0,USA,African American,1.0,1.0,195000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,USA,White,1.0,1.0,180000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,USA,Hispanic,1.0,1.0,180000.0,0
42.0,Male,,Master's Degree,Product Manager,14.0,180000.0,USA,Asian,1.0,1.0,180000.0,0
26.0,Male,1.0,Bachelors,Product Marketing Manager,5.0,85000.0,Australia,Asian,1.0,1.05,80952.38095238095,0
